cluster_id,event_id,n_pixel_triggered,n_tile_triggered,n_pixel_time_samples,n_tile_time_samples,pixel_charge,tile_charge,charge_ratio_pixel_over_tile,pixel_centroid_x,pixel_centroid_y,tile_centroid_x,tile_centroid_y,pixel_width_x,pixel_width_y,tile_width_x,tile_width_y,pixel_span_x,pixel_span_y,tile_span_x,tile_span_y,pixel_time_mean,pixel_time_width_moment,pixel_time_gauss_mean,pixel_time_gauss_sigma,pixel_time_gauss_amp,pixel_time_gauss_baseline,pixel_time_gauss_success,tile_time_mean,tile_time_width_moment,tile_time_gauss_mean,tile_time_gauss_sigma,tile_time_gauss_amp,tile_time_gauss_baseline,tile_time_gauss_success,pixel_time_min,pixel_time_max,tile_time_min,tile_time_max,dominant_segment_id,drift_length,matched_tile_global_rows
403,1,2,1,8,8,2927.5252685546875,3397.3606548309326,0.861705766914044,-751.25,-589.4184643962437,-755.0,-585.0,0.0,0.2363301616808746,0.0,0.0,0.0,0.5,0.0,0.0,-543.8246885707666,1.020719369064089,-543.8968553612167,0.8804623541375094,1024.182442100461,134.82494928191298,True,-543.8661571815484,1.3252507917138177,-543.8935252328124,1.1658797730647221,1023.9913248214377,51.143389940566,True,-545.76806640625,-541.76806640625,-546.76806640625,-539.76806640625,18357,-25.554473876953125,2195
404,1,2,1,6,6,1621.7784729003906,2049.107681274414,0.7914559531062555,-777.9914614990277,-483.75,-775.0,-485.0,0.24985414545519233,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-538.3976864686495,0.77656829677161,,,,,False,-538.6834094226689,1.1501764898413358,-538.7108751638892,5.303779968031965,5203.121800691368,-4603.30469210588,True,-539.26806640625,-537.26806640625,-541.26806640625,-536.26806640625,17257,652.0537719726562,2126
405,1,3,1,7,6,2059.827117919922,3195.056396484375,0.6446919435245078,-959.1592173413951,-327.35112921552945,-955.0,-325.0,0.19274293294198316,0.20084195162147317,0.0,0.0,0.5,0.5,0.0,0.0,-532.799089994688,0.7868794246454105,,,,,False,-532.6503604753575,1.1089761517666892,-532.6475663907512,1.0928845106201024,1103.3052283925244,32.387274502336645,True,-533.76806640625,-531.76806640625,-534.76806640625,-529.76806640625,17606,654.607421875,1502
406,1,3,1,10,8,2323.6531677246094,3071.9518241882324,0.7564093777214875,-992.7151576814248,-432.528546613109,-995.0,-435.0,0.12730739225952586,0.2483648342257929,0.0,0.0,0.5,0.5,0.0,0.0,-523.9764552136262,1.2575087233710691,-524.1568166126849,106.03414383020099,1400620.995126233,-1400022.2886745515,True,-524.1437636572626,1.5404732796520524,-524.3056730851495,1.6286138696173171,767.3251163119298,-2.6260379212694573,True,-525.76806640625,-521.76806640625,-527.76806640625,-520.76806640625,18257,-29.1339111328125,1336
407,1,3,1,5,7,893.3497161865234,4078.881134033203,0.2190183255728215,-922.5773216173375,-560.9810960265186,-925.0,-565.0,0.23774222908921488,0.24928425499138793,0.0,0.0,0.5,0.5,0.0,0.0,-501.33362440899333,0.7915212771689931,,,,,False,-501.00544704801126,1.8465752649993392,-500.5122336930352,148.85404026207797,1121674.5091142384,-1120976.1184064948,True,-502.26806640625,-500.26806640625,-504.26806640625,-498.26806640625,18368,-17.30792236328125,1573
408,1,3,1,5,7,917.1409606933594,3217.4263458251953,0.2850542210184252,-864.6577557138876,-400.9716563140798,-865.0,-405.0,0.19394105995330557,0.24838807432816742,0.0,0.0,0.5,0.5,0.0,0.0,-415.3345201981085,0.7980623572307557,,,,,False,-415.15839924436204,1.7241842482449343,-414.4366734188415,3.0163851442977108,750.6891826570278,-116.99135569664222,True,-416.76806640625,-414.76806640625,-418.76806640625,-412.76806640625,18077,-0.0875244140625,1804
409,1,2,1,12,10,4017.4224395751953,5856.53307723999,0.685972807903697,-948.75,-550.9344079363689,-945.0,-555.0,0.0,0.24124195569719664,0.0,0.0,0.0,0.5,0.0,0.0,-412.36271564401346,1.5163225021959466,-412.36999124047094,2.581773454157034,1520.5305382731785,-588.8609584735365,True,-412.5131264160103,1.7480863968211235,-412.5236257342502,1.8846251543620791,1317.5799971324002,-31.94169251782054,True,-415.26806640625,-409.26806640625,-417.26806640625,-408.26806640625,17902,0.4844064455523858,1510
410,1,4,1,14,11,4189.639312744141,6165.726161956787,0.6795046037877386,-918.1653717662213,-505.13072922618727,-915.0,-505.0,0.1874891435173291,0.2130959160107782,0.0,0.0,0.5,0.5,0.0,0.0,-351.7824415613868,1.5066292797105552,-351.6974805178967,1.0958316063422995,929.916967062318,233.971698946761,True,-351.9517110421401,2.086452997810941,-351.8205219442276,1.7442107637659916,1139.2405502448125,108.34826819577961,True,-354.76806640625,-348.76806640625,-356.76806640625,-346.76806640625,18114,-0.38564881732031636,1615
411,1,4,2,18,16,5059.64826965332,8345.729826927185,0.6062559386152849,-779.3715259078367,-342.93724467817185,-775.0,-343.0409001450373,0.21446306824911746,0.24199539165497974,0.0,3.9689956296161237,0.5,0.5,0.0,10.0,-342.6111839315605,1.5471867878957137,-342.62784437397625,2.690631683785615,1909.0187830643836,-764.5450787662415,True,-341.9289837959844,2.2853858849680067,-342.7377078980551,2.0425895618805514,690.1510109495961,192.30574472175974,True,-345.76806640625,-339.76806640625,-347.76806640625,-337.76806640625,17792,664.6177467537242,2144;2145
412,1,4,1,11,8,2848.398880004883,4665.275901794434,0.6105531462585708,-886.3988167477801,-596.471208893199,-885.0,-595.0,0.22860872570877974,0.24833661060982426,0.0,0.0,0.5,0.5,0.0,0.0,-342.7681816829004,0.9510420605922411,-341.17772224291275,108.4093995565231,1601520.9015241617,-1600425.9948739854,True,-342.7703291001465,1.6367789848211067,-342.79068216274436,3.007892516256064,1692.091714708631,-713.2206601063725,True,-344.76806640625,-341.76806640625,-346.76806640625,-339.76806640625,18311,-23.519836425781254,1689
413,1,3,1,5,6,1242.4449462890625,2789.1358642578125,0.4454587394650552,-778.4974482981072,-331.8312901001552,-775.0,-335.0,0.24998697729571934,0.18449111006858723,0.0,0.0,0.5,0.5,0.0,0.0,-338.6552436559729,0.48710473927063513,,,,,False,-338.07132404880764,1.3725491936625092,-337.65620975729445,2.003705718333016,782.924594982518,-66.31260108731149,True,-339.26806640625,-338.26806640625,-341.26806640625,-336.26806640625,17880,644.8572387695312,2145
414,1,3,1,8,5,6536.964599609375,6883.905876159668,0.9496011010621427,-868.2615133975835,-372.18308541957924,-865.0,-375.0,0.07499426956652039,0.17023433595339263,0.0,0.0,0.5,0.5,0.0,0.0,-294.3217705338847,0.7365679705157494,-294.2650182764744,0.7216143415061049,3410.361437950202,110.78148160582475,True,-294.32715850402195,0.7581316694546899,-294.2708094376238,0.7849844329377338,3581.83546925867,-31.8348782547734,True,-296.26806640625,-293.26806640625,-296.26806640625,-292.26806640625,18086,2.6901765389575196,1808
415,1,4,1,13,10,3586.037322998047,5776.388381958008,0.6208095934474712,-887.7483208613534,-575.4767090412644,-885.0,-575.0,0.15355965597066712,0.24891269803120566,0.0,0.0,1.0,0.5,0.0,0.0,-279.7851741050578,1.4642492355298156,-279.7917714587992,21.722188176198834,70262.65978355703,-69448.36806744758,True,-280.1692293243732,1.9738001165805548,-280.07742852882876,2.1468797158656305,1121.6022481698353,-13.859180653041282,True,-282.26806640625,-277.26806640625,-284.26806640625,-275.26806640625,18333,-54.38713132848143,1692
416,1,3,1,5,6,1148.9642944335938,2304.433837890625,0.49858853638657896,-951.9113289259162,-418.83766700393755,-955.0,-415.0,0.23374653071401197,0.19012626959310455,0.0,0.0,0.5,0.5,0.0,0.0,-280.50598769671245,0.7733033581119255,,,,,False,-280.51033374902215,1.3724553597449471,-280.4621419764884,3.11597347184387,1392.888204623098,-820.0518957704949,True,-281.26806640625,-279.26806640625,-283.26806640625,-278.26806640625,17611,650.7220764160156,1487
417,1,4,1,10,9,1796.9713287353516,4010.166893005371,0.4481038761428288,-968.5074192842396,-521.9531571923288,-965.0,-525.0,0.24988988419176075,0.24557229357051502,0.0,0.0,0.5,0.5,0.0,0.0,-214.44181594870193,1.2439644714317688,-214.16739316891557,0.6090109299566859,300.9124132724089,267.4247007036815,True,-214.83458834780367,1.9996459590100168,-214.8876208485222,133.55768428522353,1090510.3915353813,-1089849.340102107,True,-216.26806640625,-212.26806640625,-218.26806640625,-210.26806640625,17211,621.6485608626116,1437
418,1,4,1,13,9,4006.680191040039,5293.209579467773,0.7569472039387691,-1026.1892859846912,-545.9712420683715,-1025.0,-545.0,0.16331202037652462,0.24834045455472367,0.0,0.0,0.5,0.5,0.0,0.0,-132.18641195010878,1.3621177172774517,-132.26825605831388,1.6426506837059482,1089.9185167089083,-32.62702616005587,True,-132.08026377879634,1.7513373927240974,-132.11766579122377,1.5916093065723869,1130.5913014944044,89.4596550185225,True,-134.76806640625,-129.76806640625,-135.76806640625,-127.76806640625,18239,-24.850099453512847,1202
419,1,2,1,6,8,5447.1983642578125,6196.196685791016,0.8791196665446741,-869.2207513811852,-461.75,-865.0,-465.0,0.11734064813524821,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-123.2004935366585,0.8769818029359725,-123.17427763838243,0.8482740161989454,2075.563818616161,272.83540461633845,True,-123.05566217766155,1.0394960856578144,-123.09593201330678,0.980771756181713,2451.1226614795864,21.30720084802883,True,-124.76806640625,-121.76806640625,-126.76806640625,-119.76806640625,17542,602.1458905049707,1782
420,1,3,1,9,7,2114.1116485595703,2463.5788040161133,0.8581465488796853,-851.0079533266088,-351.19912809756096,-855.0,-355.0,0.24987345716552953,0.1511555515412948,0.0,0.0,0.5,0.5,0.0,0.0,-99.00275131565205,1.0965852785152386,-95.76806600000002,2.3759205768416485,558.5402647915168,318.53188218450543,True,-98.94145642733541,1.5297829918232362,-98.97436570795645,1.0619583418203802,522.5747451583217,153.37596980938727,True,-100.76806640625,-97.76806640625,-101.76806640625,-95.76806640625,18247,-49.026947021484375,1856
421,1,5,1,13,10,2716.6101684570312,5315.418273925781,0.511081165857271,-898.5035516403323,-432.7859057408263,-895.0,-435.0,0.2499747704288386,0.2132985749213811,0.0,0.0,0.5,1.0,0.0,0.0,-62.22875369265387,1.4819499956954285,-62.71030951076578,2.495899833933956,731.9694103395367,-112.67041671516763,True,-62.8512132252544,2.1696942010746385,-63.25925978605038,2.4231110104011893,882.4458989559754,36.21030411594743,True,-64.26806640625,-59.26806640625,-66.26806640625,-57.26806640625,18175,5.384867191719619,1673
422,1,4,1,10,8,3429.121536254883,5074.232704162598,0.675791146401669,-868.0961046005915,-327.8424039202814,-865.0,-325.0,0.23078974358744062,0.1940708006304016,0.0,0.0,0.5,0.5,0.0,0.0,12.24700680292747,0.8711691187226315,12.022840178990528,0.9474341342509565,1356.1098421690758,114.58599614501213,True,12.329863408881785,1.3014795180532013,12.269899103492234,1.2389663000545732,1555.669759953415,31.439794998154756,True,11.23193359375,14.23193359375,9.23193359375,16.23193359375,18127,-0.08139038085937501,1815
423,1,3,1,13,9,3271.5166015625,5015.890975952148,0.6522304047769858,-988.1206589396843,-468.661707828699,-985.0,-465.0,0.21895529286649892,0.1906582758168514,0.0,0.0,0.5,0.5,0.0,0.0,65.55663965354852,1.6283848802781178,64.9265283978396,5.323029138246584,1275.0101990851688,-654.5250015234454,True,65.33806052892996,1.9809401347718405,65.39581465267713,2.7711891102728687,1121.8760249845852,-219.26069860154442,True,63.23193359375,68.23193359375,61.23193359375,69.23193359375,17496,639.6707959923014,1376
424,1,4,1,12,10,2751.4275817871094,6305.938171386719,0.436323272922616,-980.697279634854,-336.88057667129675,-985.0,-335.0,0.24429085286062183,0.21963166566193795,0.0,0.0,1.0,0.5,0.0,0.0,84.12186193894199,1.2172732613145534,84.01994743871593,0.7062895234764953,955.4390127934311,176.66257024913799,True,84.44759574781986,2.308398643840891,84.50359657027114,3.9888845186165316,1494.9323085980088,-550.4024566837923,True,81.73193359375,86.73193359375,79.73193359375,88.73193359375,17205,669.5267116031741,1393
425,1,2,2,8,18,1972.4855194091797,3546.421562194824,0.5561903695928466,-1039.75,-435.98168671753314,-1037.1712192018663,-435.0,0.0,0.24932834513004828,4.122862985367077,0.0,0.0,0.5,10.0,0.0,86.7161148515168,1.194475593591991,86.71259689214934,58.63002940105706,555178.405593592,-554622.410880926,True,86.6844261565823,2.0045487203364676,86.63762798764124,1.8404516622706018,571.325043349527,105.12358494783889,True,84.73193359375,88.73193359375,82.73193359375,90.73193359375,17462,659.3248901367188,1149;1182
426,1,4,2,9,18,1946.0260009765625,4832.591018676758,0.4026879149209312,-899.8383328160887,-487.90410925225405,-898.1756083670392,-485.0,0.1906927414617525,0.2308786791731168,4.655276057290569,0.0,0.5,0.5,10.0,0.0,101.6562357604691,1.1407497384454328,101.28305032479963,0.24140674750072777,3180.1924923163833,229.34383721141856,True,101.75169501582783,2.2680368007050484,101.82561977780112,2.371790259956423,518.757115531875,213.51163384141395,True,99.73193359375,103.73193359375,97.73193359375,105.73193359375,17532,644.7337253420985,1640;1666
427,1,3,1,5,7,1868.9595336914062,3787.323699951172,0.49347763269231565,-796.3008732592398,-454.2093077983359,-795.0,-455.0,0.151157338936047,0.1367122728791788,0.0,0.0,0.5,0.5,0.0,0.0,115.22110110485258,0.808191106487066,,,,,False,115.2396919140288,1.5189187453769573,115.38681775985378,1.1523724540498548,820.160875760682,203.25133418299544,True,114.23193359375,116.23193359375,112.23193359375,118.23193359375,18029,-0.084228515625,2060
428,1,2,2,7,13,1900.5247955322266,2738.685447692871,0.6939551225692131,-815.0594844609386,-520.25,-815.0,-523.3526458440393,0.24282009576401642,0.0,0.0,3.7094158360105838,0.5,0.0,0.0,10.0,205.5170542814892,0.9382277113662664,205.466277765155,65.64789565523546,1325258.388294038,-1324580.240116967,True,205.6534454983974,1.3005510759902346,205.7712356640651,1.2364627874593537,825.9690622888887,28.207511122130178,True,204.23193359375,207.23193359375,202.23193359375,208.23193359375,18160,-1.643402099609375,1993;1994
429,1,4,2,8,15,1502.1421508789062,4282.180732727051,0.3507890592750126,-1010.0583012106287,-564.5561404627758,-1010.3898868426637,-565.0,0.24310690825073172,0.2436149593914944,4.984775646899041,0.0,0.5,0.5,10.0,0.0,210.04602086300093,0.9585566144451648,210.3100778412487,1.1711410949092462,490.81054402517157,57.35490651461598,True,209.97328988887412,1.8079085695002026,209.98296577063078,128.88780246806058,1628979.1090112876,-1628183.3765022808,True,208.23193359375,211.23193359375,206.23193359375,213.23193359375,17915,-0.09012732513786849,1236;1279
430,1,3,2,11,18,2725.028091430664,5752.397178649902,0.4737204345945794,-769.9678238866193,-545.6900468955708,-768.6044583241089,-545.0,0.24792074888501558,0.16242591383109445,4.8012980985199185,0.0,0.5,0.5,10.0,0.0,211.86335206230848,1.4545257689002389,213.88141072731352,0.8139293698119786,85.61682230747287,282.11910041568433,True,212.09362874609647,2.12965892689042,212.0680550424505,2.5696699781759107,465.6910799745144,12.819067227301636,True,209.73193359375,214.23193359375,207.73193359375,216.23193359375,17561,638.7244286125839,2119;2163
431,1,4,2,15,14,3182.9073638916016,6432.535105973482,0.4948138348962666,-958.413471191644,-406.3924768238831,-955.0,-405.0,0.2345480021754578,0.22569618206281827,0.0,0.0,0.5,0.5,0.0,0.0,283.24193287863227,1.480778731171407,283.77664870315914,2.6802890622784625,932.873675379873,-204.8396513988237,True,282.14204199989524,2.131332913825705,282.1229460761332,161.17355425874482,2296303.742189146,-2295293.8651705743,True,280.23193359375,285.23193359375,278.23193359375,286.23193359375,16559,146.94128739035835,1492;1493
432,1,3,1,12,9,7948.29606628418,8370.729064941406,0.9495345034608185,-958.7737732485115,-516.6911173649147,-955.0,-515.0,0.10640233508232763,0.16116498635894316,0.0,0.0,0.5,0.5,0.0,0.0,316.21628828882075,1.1498414312237375,316.1351846520351,1.1053158854695306,2610.4906186078447,134.4281473627284,True,316.1477374486193,1.2349739879034827,316.03201777394645,1.1223723811866386,2830.5554034126612,46.31236588346348,True,314.23193359375,319.23193359375,313.23193359375,321.23193359375,18045,-0.0826980311031729,1473
433,1,2,2,6,11,8897.704162597656,9023.830215454102,0.9860230024451875,-767.25,-340.10445492397326,-765.0,-341.72591582978947,0.0,0.22713249185824907,0.0,4.692676693368316,0.0,0.5,0.0,10.0,323.20151936027344,0.6479761665615099,323.2221516419986,0.23490527898900082,35431.14955999593,379.9277751873863,True,323.205294253275,0.8014563535360323,323.14819886165884,0.6640627962471046,5128.58155310639,82.71728248102598,True,321.73193359375,324.73193359375,321.73193359375,326.73193359375,17297,652.9805571628949,2182;2183
434,1,3,2,11,14,5407.928955078125,6394.104342460632,0.8457680177607175,-770.8553459136177,-354.8132560408895,-774.649601009141,-354.649601009141,0.20389996393556406,0.16621279654626805,1.838806802194041,1.838806802194041,0.5,0.5,10.0,10.0,336.40205034860804,0.9267819136496966,336.4041808560053,0.9430619832194981,2262.973940131181,18.471548694917864,True,336.513507676967,1.2343754196095948,336.4663083989247,1.0316293672463859,1077.2275349993624,66.22601796404794,True,334.23193359375,338.23193359375,332.73193359375,340.23193359375,17427,652.1340942382812,2141;2182
435,1,3,1,7,8,1237.814926147461,3562.113006591797,0.3474945696155196,-946.1858224155762,-342.45631163853,-945.0,-345.0,0.1672424284367275,0.24615305619078767,0.0,0.0,0.5,0.5,0.0,0.0,335.79718399568134,0.9154278836234577,335.7723908201702,0.22800184274189,2636.565521772908,183.2788680252433,True,335.5652106315628,1.954802266493536,335.0909824616598,1.3515233253656889,450.81635887683836,255.44799481719457,True,334.23193359375,337.23193359375,332.23193359375,339.23193359375,17828,647.3135986328125,1533
436,1,3,2,11,17,4117.319900512695,4585.414553642273,0.8979166119761708,-887.1899208810429,-409.82557546115885,-885.0,-406.83580772976103,0.16257324178318713,0.17909796271886944,0.0,3.8714192845725175,0.5,0.5,0.0,10.0,400.46404489396883,1.3068511534991234,400.48232419356737,3.2988600563381483,3229.94339497988,-2150.748798073976,True,400.7540435129615,1.7688515849104522,400.64392373439784,1.4563151987692795,990.9841894798022,108.21078492425569,True,397.73193359375,402.73193359375,396.73193359375,404.73193359375,17277,655.1865234375,1716;1719
437,1,3,1,10,9,2258.4329223632812,4164.528900146484,0.5423021370517666,-851.2844241546406,-484.01523719963416,-855.0,-485.0,0.1265980051091448,0.2495352234601554,0.0,0.0,0.5,0.5,0.0,0.0,430.234667089209,1.2601351480344656,430.78510158425064,0.23691119900548605,2467.0647860219347,336.05037178158886,True,430.0511952628394,1.9803135030087935,430.0491702353746,6.207092791171619,3141.2705818142413,-2425.3447351497066,True,428.23193359375,432.23193359375,426.23193359375,434.23193359375,17386,653.6261596679688,1843
438,1,4,1,18,10,4425.28596496582,6167.136863708496,0.7175592276875067,-886.4241953218293,-421.0096458770463,-885.0,-425.0,0.23823024738147752,0.24981384480450197,0.0,0.0,0.5,0.5,0.0,0.0,432.30934211441956,1.4829960924634182,432.9582139055912,1.9199722150578045,939.5948062408819,125.5893269257517,True,432.36824279575984,2.0089916156404986,432.518352610251,2.047503852546436,1119.2705227624022,54.32056429311117,True,429.23193359375,434.23193359375,427.23193359375,436.23193359375,17750,657.5048336411139,1713
439,1,3,1,11,9,3122.8418731689453,4867.917823791504,0.6415149117567969,-887.3797551045567,-468.1806520154678,-885.0,-465.0,0.21918294897147178,0.17281449391592643,0.0,0.0,0.5,0.5,0.0,0.0,433.5070350755766,1.207693397253186,433.4080071597405,5.303352350645675,6451.390003560881,-5593.417266177792,True,433.3694746444606,1.6981308936342854,433.272725304614,1.6279765263137536,1080.9109767762914,54.12507653540989,True,431.73193359375,435.73193359375,429.73193359375,437.73193359375,17948,0.0733642578125,1705
440,1,3,1,9,8,2220.491485595703,3547.6346282958984,0.6259076027404528,-993.6210334125813,-419.3255949112345,-995.0,-415.0,0.21874851551250377,0.17911690320202947,0.0,0.0,0.5,0.5,0.0,0.0,436.8860972938003,1.027623211418382,437.0942049451814,78.45405211843874,1163386.28252522,-1162700.6367203093,True,436.8879954367139,1.6173823857793947,436.97719328206574,1.7029492640717847,830.1756607850448,8.61992593285971,True,435.23193359375,438.23193359375,433.23193359375,440.23193359375,17632,667.3623465138024,1340
